7.89259; -3.8934; 1.33536; 7.67409; -3.83682; 1.8048; -0.866294; 1.8048; -0.866293; 4.52765; 0.54821; 4.52766; 0.54821; -1.73221; -3.37003; -1.73222; -3.37003; -6.2695; -0.684273; -6.26951; -0.684275; 7.1401; -0.343438; 7.1401; -0.343422; 7.73895; -1.36285; 7.73895; -1.36286; 7.15269; -4.80803; 7.16771; -4.6826; 8.03814; 1.06349; 8.03814; 1.06348; -7.67481; 1.55501; -7.68628; 1.47292; -7.88566; 1.00062; -7.927; 1.07602; -8.44971; 1.06369; -8.40013; 1.05764; -8.73269; 0.520237; -8.72321; 0.535557; 4.60895; 2.75789; 4.60579; 2.75356; 3.9057; 2.46698; 3.90694; 2.47272; 3.18442; 2.76667; 3.18441; 2.76668; 10.5829; -6.95718; 10.5829; -6.95718; 9.65295; -4.1831; 9.63059; -4.17055; 9.86499; -2.03047; 9.85956; -2.03465; 9.19428; -2.22468; 9.20792; -2.23117; 2.6081; -5.58559; 2.60811; -5.5856; 2.08954; -6.68416; 2.08953; -6.68416; -8.24669; -3.09737; -8.24669; -3.09737; -11.3015; -4.78667; -11.3015; -4.78667; 4.03167; 6.25261; 4.03165; 6.25258; 15.0963; 2.27714; 15.0963; 2.27714; 20.3441; -8.87976; 20.3441; -8.87976; 13.0722; -1.09375; 13.0722; -1.09375; 20.2972; -6.9418; 20.2972; -6.9418; 13.4102; -1.88473; 13.4102; -1.88473; 15.0294; -21.4097; 15.0294; -21.4097; 22.0835; -15.396; 22.0835; -15.396; 24.8387; 7.53742; 24.8387; 7.53742; 27.079; 11.8878; 27.079; 11.8878; 22.0296; -8.62911; 22.0296; -8.62911; 20.0969; -7.96668; 20.0969; -7.96668; 13.1992; 13.6988; 13.1992; 13.6988; 20.615; -1.12597; 20.5818; -0.996128; 24.7567; -9.08969; 24.7567; -9.08969; 44.7368; -6.87329; 44.7318; -6.85943; 39.8401; -13.4573; 39.8401; -13.4573; 53.7412; -11.4142; 53.7412; -11.4142; 33.534; -1.7178; 33.534; -1.7178; 51.3941; -60.6262; 51.3941; -60.6262; 30.7089; -13.2357; 30.7089; -13.2357; 47.1206; -4.29791; 47.1206; -4.29791; 34.5323; -2.82152; 34.5323; -2.82152; 52.0904; -10.1989; 52.0904; -10.1989; 47.8147; -8.52313; 47.8147; -8.52313; 58.2424; 4.17923; 58.2424; 4.17923; 47.9469; -18.2343; 47.9469; -18.2343; 62.2407; -15.6858; 62.2407; -15.6858; 96.6879; -32.9879; 96.6879; -32.9879; 75.0994; -17.5598; 75.0994; -17.5598; 53.2478; 2.804; 53.2478; 2.804; 45.2191; 2.25246; 45.2191; 2.25246; 54.6481; 13.583; 54.6481; 13.583; 74.144; -22.4535; 74.135; -22.4205; 78.2225; -17.6092; 78.2225; -17.6092; 73.9731; -21.8264; 73.9821; -21.8594; 60.3268; -17.7161; 60.3268; -17.7161; 50.4111; -9.37256; 50.4111; -9.37256; 66.8885; -25.0532; 66.8885; -25.0532; 46.7497; -10.5531; 46.7497; -10.5531; 43.9501; -6.46423; 43.9551; -6.47809; 68.8282; -3.39053; 68.8282; -3.39053; 87.172; -64.8322; 87.172; -64.8322; 56.5255; -112.823; 56.5254; -112.823; 47.2699; -97.317; 47.2699; -97.317; 93.4247; -14.1824; 93.4247; -14.1824; 91.3512; -14.4981; 91.3512; -14.4981; -54.9447; 57.7789; -54.9447; 57.7789; 9.68844; 7.62108; 9.68844; 7.62108; 6.23325; 6.50926; 6.23325; 6.50926; -9.81543; 1.5798; -9.81543; 1.5798; -10.4632; 0.852093; -10.4632; 0.852093; -13.9947; 1.33027; -13.9947; 1.33027; -14.6422; 0.474663; -14.6422; 0.474663; -15.6226; 15.9118; -15.6226; 15.9118; -22.174; -2.7286; -22.174; -2.7286; -23.8783; -3.35832; -23.8783; -3.35832; 5.98305; 14.1511; 5.98305; 14.1511; 7.88291; 17.0294; 7.88291; 17.0294; 6.83081; 10.6225; 6.83081; 10.6225; 5.41174; 7.04965; 5.41174; 7.04965; -27.2506; -5.83825; -27.2506; -5.83825; -35.6542; -5.40539; -35.6542; -5.40539; -40.2189; -11.4746; -40.2189; -11.4746; -45.6484; -7.22397; -45.6484; -7.22397; -42.2005; -5.74601; -42.2005; -5.74601; -39.439; 7.73805; -39.439; 7.73805; -34.2233; 3.35016; -34.2233; 3.35016; -54.4775; -6.0407; -54.4775; -6.0407; -39.1809; 1.836; -39.1809; 1.836; -47.4531; -4.54642; -47.4531; -4.54642; -49.2694; -8.10092; -49.2694; -8.10092; -77.7815; -6.80528; -77.7815; -6.80528; -52.5167; -16.0797; -52.5167; -16.0797; -61.6754; -12.3544; -61.6754; -12.3544; -44.9103; 16.4211; -44.9103; 16.4211; -61.1726; -6.25496; -61.1726; -6.25496; -68.5036; 0.215241; -68.5036; 0.215241; -50.6028; -0.30816; -50.6028; -0.30816; -63.6345; -9.88381; -63.6345; -9.88381; -79.8409; -32.3158; -79.8409; -32.3158; 88.4784; -43.9492; 88.4784; -43.9492; 95.2533; -52.6948; 95.2533; -52.6948; 74.2657; 17.4826; 74.2657; 17.4826; 73.9069; 20.1509; 73.9069; 20.1509; -78.5706; 6.04845; -78.5706; 6.04845; 58.62; 39.1482; 58.62; 39.1482; 95.7388; 34.2686; 95.7388; 34.2686; 168.757; -32.5129; 168.757; -32.5129; 80.2567; -11.4134; 80.2567; -11.4134; 89.0746; 6.20446; 89.0746; 6.20446; 89.2121; -13.3608; 89.2121; -13.3608; 128.753; -13.7832; 128.753; -13.7832; 120.138; -37.4527; 120.138; -37.4527; 111.349; -64.0696; 111.349; -64.0696; 145.972; 41.3793; 145.972; 41.3793; 130.414; 37.8438; 130.414; 37.8438; 150.024; 16.8592; 150.024; 16.8592; 132.933; 77.4472; 132.933; 77.4472; 140.79; 4.93162; 140.79; 4.93162; 170.159; 11.8984; 170.159; 11.8984; 188.408; -12.6778; 188.408; -12.6778; 126.15; -21.028; 126.15; -21.028; 129.085; -10.7772; 129.085; -10.7772; 155.459; -23.211; 155.459; -23.211; 119.216; -35.9625; 119.216; -35.9625; 194.382; -34.6564; 194.382; -34.6564; 115.806; -59.3581; 115.806; -59.3581; 149.658; -65.8921; 149.658; -65.8922; 146.647; 6.49926; 146.646; 6.49926; 179.853; 9.98774; 179.853; 9.98774; 120.412; 29.8577; 120.412; 29.8577; 111.902; 9.3848; 111.902; 9.3848; 107.368; -23.9813; 107.368; -23.9813; 181.855; -126.662; 181.855; -126.662; 129.842; -21.4713; 129.842; -21.4713; 137.231; -31.6206; 137.231; -31.6206; -138.896; 47.6084; -138.896; 47.6084; 74.9535; 51.0561; 74.9535; 51.0561; 64.4553; 89.0259; 64.4553; 89.0259; 105.847; 50.7092; 105.847; 50.7092; 176.918; 1.84541; 176.918; 1.84541; 159.906; -14.26; 159.906; -14.26; 258.503; -116.707; 258.503; -116.707; 237.094; -99.9664; 237.094; -99.9664; 148.013; 11.4238; 148.013; 11.4238; 178.351; -20.1372; 178.351; -20.1373; 192.288; -51.1359; 192.288; -51.1359; 187.124; -26.811; 187.124; -26.811; 190.857; -40.0587; 190.857; -40.0587; 152.826; 30.7533; 152.826; 30.7533; 149.769; 37.0551; 149.769; 37.0551; 134.837; -112.62; 134.837; -112.62; 183.921; 73.6076; 183.921; 73.6076; -101.229; -15.0763; -101.229; -15.0763; 150.498; -43.9179; 150.498; -43.9179; 242.889; 52.4647; 242.889; 52.4647; -138.319; 9.32265; -138.319; 9.32265; -127.761; -26.6073; -127.761; -26.6073; -154.2; -17.5959; -154.2; -17.5959; -140.733; 15.526; -140.733; 15.526; -105.669; -38.6461; -105.669; -38.6461; -210.192; -113.116; -210.192; -113.116; -134.246; 0.691998; -134.246; 0.691998; -154.888; -50.093; -154.888; -50.0931; -192.798; -25.5714; -192.798; -25.5714; -126.76; -13.5763; -126.76; -13.5763; -114.348; -3.98401; -114.348; -3.98401; 217.237; -11.654; 217.237; -11.654; -156.835; -7.46523; -156.835; -7.46523; 127.287; -293.497; 127.287; -293.497; 220.26; 20.9258; 220.26; 20.9258; 232.175; -9.1846; 232.175; -9.1846; -175.205; -82.7776; -175.205; -82.7776; 209.872; -32.3558; 209.872; -32.3558; 83.2524; -124.074; 83.2524; -124.074; -171.623; -36.8692; -171.623; -36.8692; 313.594; -89.8963; 313.594; -89.8963; -185.176; -41.1365; -185.176; -41.1365; -152.828; -18.5767; -152.828; -18.5767; 332.606; 26.3413; 332.606; 26.3413; -277.325; -18.9306; -277.325; -18.9306; -249.033; -178.356; -249.033; -178.356; 92.8978; -421.321; 92.8978; -421.321; -160.103; -28.7128; -160.103; -28.7128; -110.73; -11.7835; -110.73; -11.7835; 156.942; -216.574; 156.942; -216.574; 190.386; -294.761; 190.386; -294.761; -164.359; -68.3662; -164.359; -68.3662; 132.667; -238.566; 132.667; -238.566; 98.497; -160.206; 98.497; -160.206; 272.698; -179.715; 272.698; -179.715; 241.32; -111.717; 241.32; -111.717; 213.626; -1.1854; 213.626; -1.1854; 294.629; -404.883; 294.625; -404.878; 323.767; -85.0846; 323.767; -85.0846; 418.507; 24.8049; 418.507; 24.8049; -249.04; 20.0532; -249.04; 20.0532; -147.027; -35.8209; -147.027; -35.8209; 394.623; -224.521; 394.623; -224.521; -159.77; -33.2583; -159.77; -33.2583; -162.939; -69.9898; -162.939; -69.9898; 124.252; -122.85; 124.252; -122.85; -214.899; -13.3504; -214.899; -13.3504; -202.835; 41.7949; -202.835; 41.7949; -252.689; 34.4525; -252.689; 34.4525; -206.344; 23.1445; -206.344; 23.1445; 204.232; 41.1872; 204.232; 41.1872; -3.73347; 4.65903; -3.79481; 4.64282; -4.38116; 4.60297; -4.31902; 4.60719; -3.40474; 3.53299; -3.45858; 3.51208; -4.00825; 3.2915; -3.95679; 3.31851; 0.135871; -2.27566; 0.13587; -2.27566; -4.61092; -3.31882; -4.61092; -3.31882; -0.322491; -3.79755; -0.322491; -3.79755; 0.757119; -2.85425; 0.757118; -2.85425; -21.8409; 1.8992; -21.8409; 1.8992; 11.0787; 24.633; 11.0787; 24.633; -3.30149; 19.1891; -3.30149; 19.1891; 2.64062; 10.5019; 2.57369; 10.4968; -4.66306; 13.6244; -4.66306; 13.6244; -1.21685; 19.7815; -1.21685; 19.7815; 36.4516; 37.7768; 36.4516; 37.7768; 18.0791; 9.64549; 18.0791; 9.64549; -12.3599; -8.73989; -12.3599; -8.73989; -9.90349; -35.5074; -9.90349; -35.5074; 28.5668; 45.733; 28.5668; 45.733; -37.6862; -7.56956; -37.6862; -7.56956; -36.6503; -8.2251; -36.6503; -8.2251; -73.613; 15.0249; -73.613; 15.0249; -33.3333; 23.0338; -33.3333; 23.0338; 86.8917; 20.7179; 86.8917; 20.7179; 90.7531; -21.7745; 90.7531; -21.7745; 195.112; -62.118; 195.102; -62.1151; 157.594; -9.87176; 157.594; -9.87176; -56.7802; 55.5506; -56.7802; 55.5506; -60.4427; 41.8116; -60.4427; 41.8116; -65.687; 17.3136; -65.687; 17.3136; -67.9248; -11.6559; -67.9248; -11.6559; -70.8682; 0.0525635; -70.8682; 0.0525635; -78.5277; -7.27724; -78.5277; -7.27724; -95.0052; -22.9189; -95.0052; -22.9189; -98.0583; -26.4273; -98.0583; -26.4273; -102.563; -30.0354; -102.563; -30.0354; -108.413; -13.5459; -108.413; -13.5459; -137.545; -28.0086; -137.545; -28.0086; -122.217; -44.8437; -122.217; -44.8437; -119.56; -45.5429; -119.56; -45.5429; -127.859; -61.1841; -127.859; -61.1841; -100.592; -77.7239; -100.592; -77.7239; -128.136; -2.17505; -128.136; -2.17506; -50.3247; 40.5307; -50.3735; 40.6224; -89.8229; -8.54072; -89.8229; -8.54072; -97.68; 3.35937; -97.68; 3.35937; -73.8432; -24.1268; -73.8432; -24.1268; -123.443; -19.3719; -123.443; -19.3719; -141.751; -29.6498; -141.751; -29.6498; -184.515; 23.9977; -184.515; 23.9977; -95.1105; 22.4555; -95.1105; 22.4555; -145.098; -26.1415; -145.098; -26.1415; -205.919; -79.0989; -205.919; -79.0989; -197.927; -36.4755; -197.927; -36.4755; -79.8458; -20.605; -79.8458; -20.605; -205.489; -32.3006; -205.489; -32.3006; -205.482; -49.6013; -205.482; -49.6013; -75.2501; -5.24754; -75.2501; -5.24754; -131.981; 16.186; -131.981; 16.186; -220.319; 5.09102; -220.319; 5.09102; 8.81776; 0.719211; 8.81951; 0.722671; 8.97384; 1.36845; 8.9721; 1.36499; 26.8022; -32.2414; 26.8022; -32.2414; 161.3; -6.268; 161.3; -6.268; 175.989; 3.09042; 175.989; 3.09042; 59.2152; 14.5704; 59.2152; 14.5704; 85.0303; -7.38153; 85.0303; -7.38153; 98.769; 34.7133; 98.769; 34.7133; 120.987; 34.4419; 120.987; 34.4419; 214.037; 11.2829; 214.037; 11.2829; 137.359; -77.0834; 137.359; -77.0834; 74.0001; -41.7844; 74.0001; -41.7844; 76.835; -63.8872; 76.835; -63.8872; 71.8901; -25.3148; 71.8901; -25.3148; 183.418; 150.973; 183.418; 150.973; 128.007; -136.634; 128.007; -136.634; 170.391; -61.0307; 170.391; -61.0307; 216.061; -138.312; 216.061; -138.312; 152.407; -13.8402; 152.407; -13.8402; 97.4689; -188.267; 97.4689; -188.267; 285.106; -63.2909; 285.106; -63.2909; 303.421; -154.85; 303.421; -154.85; 194.255; -51.8944; 194.255; -51.8944; 226.763; -124.655; 226.763; -124.655; 304.104; 26.5319; 304.104; 26.5319; 207.794; 146.773; 207.794; 146.773; 246.566; -4.01559; 246.566; -4.01559; 2.79901; 23.6959; 2.79901; 23.6959; 9.19453; 13.6039; 9.19453; 13.6039; 16.0503; -2.20891; 16.0503; -2.20891; 15.2597; 5.38973; 15.2597; 5.38973; 23.3161; 3.34923; 23.3161; 3.34923; 20.8658; 1.6893; 20.8658; 1.6893; 17.639; 17.1426; 17.639; 17.1426; 21.6342; 17.7358; 21.6342; 17.7358; 30.9316; 1.05612; 30.9316; 1.05612; 31.6066; 1.30552; 31.6066; 1.30552; 41.4963; -24.9428; 41.4963; -24.9428; 41.2084; -8.34303; 41.2084; -8.34303; 2.83661; 19.4029; 2.83661; 19.4029; 38.4682; -20.1178; 38.4682; -20.1178; 77.959; -15.4674; 77.959; -15.4674; 5.05792; 7.68326; 5.05792; 7.68326; 2.0644; 10.7805; 2.12292; 10.7479; 4.02575; 8.87423; 4.02575; 8.87423; 22.0527; 13.4295; 22.0527; 13.4295; 22.2964; 24.5041; 22.2964; 24.5041; 35.5739; 54.3772; 35.5739; 54.3772; 24.453; 23.3346; 24.453; 23.3346; -50.6188; 40.9876; -50.5196; 40.857; 36.918; 35.4168; 36.918; 35.4168; -24.0836; 13.5489; -24.0836; 13.5489; -46.1495; 19.3302; -46.1495; 19.3302; 35.042; 52.6597; 35.042; 52.6597; 4.17736; -1.76392; 4.17736; -1.76392; -27.8828; 48.7345; -27.8828; 48.7345; 30.8; 73.14; 30.8; 73.14; 45.1372; 16.7464; 45.1372; 16.7464; 55.1506; 30.8311; 55.1506; 30.8311; 28.7582; 60.2948; 28.7582; 60.2948; 26.4956; 45.3057; 26.4956; 45.3057; 5.02678; 4.32159; 5.02678; 4.32159; -21.7706; 16.3568; -21.7706; 16.3568; -15.8946; 43.6742; -15.8946; 43.6742; -7.79153; 136.684; -7.79153; 136.684; -202.799; 127.269; -202.799; 127.269; -127.502; 106.249; -127.502; 106.249; 3.00266; 12.0868; 3.00266; 12.0868; 11.464; 28.5232; 11.464; 28.5232; 13.6144; 37.4002; 13.6144; 37.4002; 13.1732; 52.7572; 13.1732; 52.7572; 42.5854; -1.64333; 42.5854; -1.64333; -1.82559; 33.1519; -1.82622; 33.1485; 13.1289; 32.9985; 13.1289; 32.9985; -24.6001; 37.9779; -24.6001; 37.9779; -37.3549; -0.519841; -37.3549; -0.519841; -88.9335; -3.86206; -88.9335; -3.86206; -51.7281; 62.2189; -51.7281; 62.2189; -21.8653; 49.3127; -21.8653; 49.3127; -14.7048; 62.4552; -14.7048; 62.4552; -35.3258; 58.9051; -35.3258; 58.9051; -79.1416; 77.8153; -79.1416; 77.8153; -64.6951; 71.8283; -64.6951; 71.8283; -69.5722; 14.9553; -69.5722; 14.9553; -64.5975; 19.4108; -64.5975; 19.4108; -14.757; 58.5565; -14.757; 58.5565; -49.843; 102.154; -49.843; 102.154; 88.7903; 101.414; 88.7903; 101.414; 34.0317; 112.143; 34.0317; 112.143; 12.4802; 81.6276; 12.4802; 81.6276; 14.2106; 87.2224; 14.2106; 87.2224; -16.6967; 69.8848; -16.6967; 69.8848; -55.5723; 14.4529; -55.5723; 14.4529; 116.833; 137.95; 116.833; 137.95; -39.0053; 52.8289; -39.0053; 52.8289; -114.214; 163.47; -114.214; 163.47; -54.5891; 226.796; -54.5891; 226.796; -73.8843; 99.6515; -73.8843; 99.6515; -1.79694; 32.2551; -1.79632; 32.2585; -123.809; 63.1069; -123.809; 63.1069; -196.975; 61.8322; -196.975; 61.8322; -106.876; 20.928; -106.876; 20.928; 135.877; 59.0084; 135.877; 59.0084; 8.73421; 6.714; 8.73421; 6.714; 26.7431; 43.034; 26.7431; 43.034; 67.6174; -21.847; 67.6174; -21.847; 78.5846; -21.4874; 78.5846; -21.4874; 118.632; -63.0144; 118.632; -63.0144; 91.4827; -48.3208; 91.4827; -48.3208; 93.5723; -20.7166; 93.5723; -20.7166; 100.208; -21.6034; 100.208; -21.6034; 16.9636; 127.56; 16.9636; 127.56; 77.4248; 93.3919; 77.4248; 93.3919; 23.3986; -115.1; 23.3986; -115.1; 142.747; -74.7618; 142.747; -74.7618; 92.6887; -98.9224; 92.6887; -98.9224; 113.813; -2.97329; 113.813; -2.97329; 25.2921; 9.48194; 25.2921; 9.48194; 6.55424; 12.3034; 6.55424; 12.3034; 7.77956; 52.515; 7.77956; 52.515; 92.5894; -84.453; 92.5894; -84.453; 86.9315; -63.36; 86.9315; -63.36; 124.252; -61.7214; 124.252; -61.7214; 105.293; 66.0383; 105.293; 66.0383; 13.652; -127.435; 13.652; -127.435; 150.243; -62.92; 150.243; -62.92; 215.166; -31.8813; 215.166; -31.8813; 195.874; -101.978; 195.874; -101.978; 204.969; -41.8832; 204.969; -41.8832; 135.118; -20.6371; 135.118; -20.6371; 189.103; -102.469; 189.103; -102.469; 315.068; -100.684; 315.068; -100.684; 289.465; -37.8126; 289.465; -37.8126; 178.674; -104.363; 178.674; -104.363; 149.512; -254.371; 149.512; -254.371; 218.868; -105.526; 218.868; -105.526; 4.49172; -2.37734; 4.41836; -2.47024; 0.3722; -13.2903; 0.3722; -13.2903; 5.52169; -7.51694; 5.52169; -7.51694; 34.7583; 0.235958; 34.7583; 0.235958; 57.9176; -22.752; 57.9176; -22.752; 43.6736; -38.54; 43.6736; -38.54; -28.2477; -64.4066; -28.2477; -64.4066; -11.0476; -50.9804; -11.0476; -50.9804; -37.2251; 62.916; -37.2251; 62.916; -46.9955; 11.4651; -46.9955; 11.4651; 3.83983; -5.51378; 3.83983; -5.51378; 0.982286; -6.64578; 0.982286; -6.64578; 32.6512; 12.4676; 32.6512; 12.4676; 12.4298; -11.4057; 12.4298; -11.4057; 20.5835; -0.778902; 20.5776; -0.908709; 4.12984; -2.72948; 4.24304; -2.67183; 19.126; 2.10289; 19.126; 2.10289; 64.638; 15.9484; 64.638; 15.9484; -15.9676; -50.705; -15.9676; -50.705; 18.3014; 8.58913; 18.3014; 8.58913; -4.18351; -20.3837; -4.18351; -20.3837; -24.5581; 14.7234; -24.5581; 14.7234; -72.4607; 68.6031; -72.4607; 68.6031; 8.44874; 13.6797; 8.44874; 13.6797; -11.5068; 43.8903; -11.5068; 43.8903; 34.7399; 105.655; 34.7399; 105.655
